date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year,ffpi_overall_L1,ffpi_cereals_L1,wheat_usd_mt_L1,maize_usd_mt_L1,soybean_oil_usd_mt_L1,dap_fertiliser_usd_mt_L1,mop_potash_usd_mt_L1,fertiliser_composite_idx_L1,dap_to_wheat_ratio_L1,cereals_affordability_idx_L1,ffpi_volatility_12m_L1,undernourishment_pct_L1,food_production_index_L1,cereal_yield_kg_ha_L1,ffpi_overall_L2,ffpi_cereals_L2,wheat_usd_mt_L2,maize_usd_mt_L2,soybean_oil_usd_mt_L2,dap_fertiliser_usd_mt_L2,mop_potash_usd_mt_L2,fertiliser_composite_idx_L2,dap_to_wheat_ratio_L2,cereals_affordability_idx_L2,ffpi_volatility_12m_L2,undernourishment_pct_L2,food_production_index_L2,cereal_yield_kg_ha_L2,ffpi_overall_L3,ffpi_cereals_L3,wheat_usd_mt_L3,maize_usd_mt_L3,soybean_oil_usd_mt_L3,dap_fertiliser_usd_mt_L3,mop_potash_usd_mt_L3,fertiliser_composite_idx_L3,dap_to_wheat_ratio_L3,cereals_affordability_idx_L3,ffpi_volatility_12m_L3,undernourishment_pct_L3,food_production_index_L3,cereal_yield_kg_ha_L3,ffpi_overall_L4,ffpi_cereals_L4,wheat_usd_mt_L4,maize_usd_mt_L4,soybean_oil_usd_mt_L4,dap_fertiliser_usd_mt_L4,mop_potash_usd_mt_L4,fertiliser_composite_idx_L4,dap_to_wheat_ratio_L4,cereals_affordability_idx_L4,ffpi_volatility_12m_L4,undernourishment_pct_L4,food_production_index_L4,cereal_yield_kg_ha_L4,ffpi_overall_L5,ffpi_cereals_L5,wheat_usd_mt_L5,maize_usd_mt_L5,soybean_oil_usd_mt_L5,dap_fertiliser_usd_mt_L5,mop_potash_usd_mt_L5,fertiliser_composite_idx_L5,dap_to_wheat_ratio_L5,cereals_affordability_idx_L5,ffpi_volatility_12m_L5,undernourishment_pct_L5,food_production_index_L5,cereal_yield_kg_ha_L5,ffpi_overall_L6,ffpi_cereals_L6,wheat_usd_mt_L6,maize_usd_mt_L6,soybean_oil_usd_mt_L6,dap_fertiliser_usd_mt_L6,mop_potash_usd_mt_L6,fertiliser_composite_idx_L6,dap_to_wheat_ratio_L6,cereals_affordability_idx_L6,ffpi_volatility_12m_L6,undernourishment_pct_L6,food_production_index_L6,cereal_yield_kg_ha_L6,ffpi_overall_roll_mean_3m,ffpi_overall_roll_std_3m,ffpi_cereals_roll_mean_3m,ffpi_cereals_roll_std_3m,wheat_usd_mt_roll_mean_3m,wheat_usd_mt_roll_std_3m,maize_usd_mt_roll_mean_3m,maize_usd_mt_roll_std_3m,dap_fertiliser_usd_mt_roll_mean_3m,dap_fertiliser_usd_mt_roll_std_3m,fertiliser_composite_idx_roll_mean_3m,fertiliser_composite_idx_roll_std_3m,cereals_affordability_idx_roll_mean_3m,cereals_affordability_idx_roll_std_3m,dap_to_wheat_ratio_roll_mean_3m,dap_to_wheat_ratio_roll_std_3m,ffpi_overall_roll_mean_6m,ffpi_overall_roll_std_6m,ffpi_cereals_roll_mean_6m,ffpi_cereals_roll_std_6m,wheat_usd_mt_roll_mean_6m,wheat_usd_mt_roll_std_6m,maize_usd_mt_roll_mean_6m,maize_usd_mt_roll_std_6m,dap_fertiliser_usd_mt_roll_mean_6m,dap_fertiliser_usd_mt_roll_std_6m,fertiliser_composite_idx_roll_mean_6m,fertiliser_composite_idx_roll_std_6m,cereals_affordability_idx_roll_mean_6m,cereals_affordability_idx_roll_std_6m,dap_to_wheat_ratio_roll_mean_6m,dap_to_wheat_ratio_roll_std_6m,ffpi_overall_roll_mean_12m,ffpi_overall_roll_std_12m,ffpi_cereals_roll_mean_12m,ffpi_cereals_roll_std_12m,wheat_usd_mt_roll_mean_12m,wheat_usd_mt_roll_std_12m,maize_usd_mt_roll_mean_12m,maize_usd_mt_roll_std_12m,dap_fertiliser_usd_mt_roll_mean_12m,dap_fertiliser_usd_mt_roll_std_12m,fertiliser_composite_idx_roll_mean_12m,fertiliser_composite_idx_roll_std_12m,cereals_affordability_idx_roll_mean_12m,cereals_affordability_idx_roll_std_12m,dap_to_wheat_ratio_roll_mean_12m,dap_to_wheat_ratio_roll_std_12m,ffpi_overall_mom,ffpi_overall_yoy,ffpi_cereals_mom,ffpi_cereals_yoy,wheat_usd_mt_mom,wheat_usd_mt_yoy,dap_fertiliser_usd_mt_mom,dap_fertiliser_usd_mt_yoy,fertiliser_composite_idx_mom,fertiliser_composite_idx_yoy,fert_x_cereals,ffpi_x_hunger,ffpi_regime,ffpi_regime_code,target_ffpi_chg_1m,target_ffpi_chg_12m,target_ffpi_up_12m,target_cereals_chg_1m,target_shock_next_month,World_GDP,USA_GDP,USA_CPI
1991-05-31,444.0,105.7,121.99,165.25,112.0,0.91,-18.226,-4.197,-12.673,-3.478,-1.114,-0.452,10.813,3.704,19.786,1.355,138.62,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,56.78,58.28,-2.356,-15.426,0,0,0,2.46,171.59,0,0,5,1991,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,57.49,58.8,119.42,109.54,453.0,163.625,95.625,129.62,1.37,170.07,2.666,,22.6196461602765,2870.94913188413,55.67,56.55,113.91,106.1,445.0,160.625,95.625,128.12,1.41,176.83,2.426,,22.6196461602765,2870.94913188413,55.6,55.84,111.33,105.67,455.0,157.375,93.5,125.44,1.414,179.08,2.406,,22.6196461602765,2870.94913188413,56.02,55.2,113.17,102.01,476.0,158.625,93.5,126.06,1.402,181.16,,,22.6196461602765,2870.94913188413,54.81,54.66,112.8,100.39,455.0,163.375,93.5,128.44,1.448,182.95,,,22.8051675730017,2754.99566633829,57.4733,0.6852,58.8133,0.5401,120.7667,1.2894,108.5233,2.4768,164.9583,1.2141,135.08,4.7974,170.04,1.5652,1.366,0.0096,56.6183,1.0418,57.3383,1.7058,116.785,4.5161,106.5583,3.0179,161.9167,3.573,130.81,5.6456,174.5317,5.2025,1.3873,0.0245,56.9342,1.8546,57.8983,3.2639,118.3142,6.8776,107.285,6.2361,161.7,4.0776,129.1508,4.4932,173.1925,9.2256,1.3713,0.0901,-1.37,-7.29,-1.08,-10.63,1.1,-27.19,-0.75,16.125,1.62,17.31,0.8079,,deflation,0,-1.2857,8.3832,1.0,-0.85,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-06-30,440.0,104.21,120.15,159.25,112.0,-1.508,-11.381,-1.41,-13.776,-0.901,1.149,-3.631,4.255,0.0,19.786,1.325,135.62,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,56.05,57.43,-1.286,-12.654,0,0,0,2.252,174.13,0,0,6,1991,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,57.49,58.8,119.42,109.54,453.0,163.625,95.625,129.62,1.37,170.07,2.666,,22.6196461602765,2870.94913188413,55.67,56.55,113.91,106.1,445.0,160.625,95.625,128.12,1.41,176.83,2.426,,22.6196461602765,2870.94913188413,55.6,55.84,111.33,105.67,455.0,157.375,93.5,125.44,1.414,179.08,2.406,,22.6196461602765,2870.94913188413,56.02,55.2,113.17,102.01,476.0,158.625,93.5,126.06,1.402,181.16,,,22.6196461602765,2870.94913188413,56.9933,1.0661,58.3567,0.9673,121.01,0.9259,106.7467,3.1914,163.5,3.6997,137.08,1.5016,171.3933,2.8401,1.351,0.0242,56.6233,1.0384,57.71,1.3532,117.9483,4.2921,106.925,2.4315,162.0208,3.4654,132.4033,5.3797,173.36,4.0821,1.3745,0.0337,56.4883,1.2168,57.205,2.1317,117.0283,4.3248,105.8975,4.5712,162.2417,3.0936,130.1925,4.4163,175.0292,6.4053,1.3878,0.0509,-0.73,-5.35,-0.85,-8.32,-1.84,-15.43,-6.0,6.5,-3.0,12.5,0.7789,,deflation,0,-0.8385,11.24,1.0,-0.16,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-07-31,431.0,105.11,118.31,163.5,110.4,-1.531,-5.299,0.864,-8.528,-2.045,-1.373,2.669,1.742,-1.429,18.075,1.382,136.95,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,55.58,57.27,-0.839,-7.029,0,0,0,1.944,174.61,0,0,7,1991,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,57.49,58.8,119.42,109.54,453.0,163.625,95.625,129.62,1.37,170.07,2.666,,22.6196461602765,2870.94913188413,55.67,56.55,113.91,106.1,445.0,160.625,95.625,128.12,1.41,176.83,2.426,,22.6196461602765,2870.94913188413,55.6,55.84,111.33,105.67,455.0,157.375,93.5,125.44,1.414,179.08,2.406,,22.6196461602765,2870.94913188413,56.1367,0.6047,57.66,0.5429,120.15,1.84,105.0067,0.7504,162.6667,3.0856,137.0633,1.5032,173.4433,1.6229,1.354,0.0285,56.62,1.0423,57.9483,1.05,119.1117,2.8397,106.8317,2.4991,163.0417,2.6228,134.3217,4.3545,172.615,3.1252,1.3692,0.0283,56.2267,1.014,56.8442,1.6269,116.4767,3.584,105.0808,3.5834,162.475,3.0723,131.0133,4.6958,176.0517,5.0265,1.3958,0.0398,-0.47,-3.14,-0.16,-4.33,-1.84,-6.62,4.25,2.8,1.33,9.85,0.7843,,deflation,0,5.6495,3.9942,1.0,3.13,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-08-31,457.0,110.43,125.3,161.875,110.0,5.908,7.241,5.061,0.345,6.032,-0.652,-0.994,0.857,-0.362,17.647,1.292,135.94,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,58.72,60.4,5.65,3.496,0,0,0,2.537,165.56,0,0,8,1991,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,57.49,58.8,119.42,109.54,453.0,163.625,95.625,129.62,1.37,170.07,2.666,,22.6196461602765,2870.94913188413,55.67,56.55,113.91,106.1,445.0,160.625,95.625,128.12,1.41,176.83,2.426,,22.6196461602765,2870.94913188413,56.7833,1.6936,58.3667,1.7627,121.2533,3.6233,106.5833,3.3616,161.5417,2.1445,136.17,0.6942,171.4333,5.0921,1.333,0.0455,57.1283,1.2157,58.59,1.1914,121.01,2.4469,107.5533,2.8466,163.25,2.4354,135.625,3.1233,170.7367,3.4546,1.3495,0.0345,56.33,1.1995,57.0142,1.8857,117.1817,4.4009,105.1125,3.6326,162.5896,3.017,131.7583,4.7103,175.5692,5.7454,1.389,0.0497,3.14,1.24,3.13,2.04,6.99,8.46,-1.625,1.375,-1.01,8.94,0.8211,,deflation,0,2.8099,-6.9312,0.0,1.81,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-09-30,468.0,108.85,135.22,159.5,110.0,7.917,18.334,-1.431,7.22,2.407,1.518,-1.467,-3.843,0.0,17.647,1.18,134.75,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,60.37,62.21,2.81,12.455,0,0,0,2.352,160.75,0,0,9,1991,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,57.49,58.8,119.42,109.54,453.0,163.625,95.625,129.62,1.37,170.07,2.666,,22.6196461602765,2870.94913188413,58.2233,2.4333,59.96,2.4992,126.2767,8.4972,108.13,2.7321,161.625,2.0117,135.88,1.1012,166.9733,7.0373,1.2847,0.1012,57.6083,1.8102,59.1583,1.9089,123.6433,6.1274,107.4383,2.763,162.5625,2.8545,136.48,1.3487,169.1833,5.3756,1.3178,0.0752,56.7367,1.6365,57.5883,2.3215,118.9275,6.6972,105.7233,3.5897,162.0583,2.9464,132.18,4.7348,173.9008,6.8904,1.3663,0.0743,1.65,4.88,1.81,6.89,9.92,20.95,-2.375,-6.375,-1.19,5.06,0.8383,,deflation,0,4.373,-5.6485,0.0,2.93,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-10-31,485.0,109.7,146.97,155.0,110.0,8.69,28.201,0.781,9.328,3.632,3.632,-2.821,-6.457,0.0,17.647,1.055,132.5,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,63.01,65.14,4.373,18.307,0,0,0,2.565,153.52,0,0,10,1991,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,58.15,59.36,120.89,110.33,460.0,166.0,108.0,137.0,1.373,168.46,2.423,,22.6196461602765,2870.94913188413,60.7,2.164,62.5833,2.392,135.83,10.8479,109.66,0.7908,158.7917,3.4918,134.3967,1.747,159.9433,6.0604,1.1757,0.1186,58.4183,2.8752,60.1217,3.111,127.99,11.0537,107.3333,2.6403,160.7292,3.6318,135.73,2.0635,166.6933,8.3917,1.2648,0.1245,57.3542,2.3921,58.4283,3.0369,121.6217,10.3321,106.5033,3.3204,161.1667,3.3373,132.4217,4.6646,171.5592,8.5931,1.3338,0.1123,2.64,7.41,2.93,10.08,11.75,32.33,-4.5,-10.7,-2.25,2.9,0.8631,,deflation,0,-1.5553,-10.2365,0.0,-0.32,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-11-30,466.0,106.49,149.55,143.5,110.0,1.755,32.58,-2.926,6.076,-3.918,2.418,-7.419,-12.165,0.0,17.647,0.96,126.75,,22.6196461602765,2870.94913188413,10.6595327634789,,-0.186,115.953,62.03,64.82,-1.555,18.588,0,0,0,2.577,154.27,0,0,11,1991,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,56.78,58.28,121.99,105.7,444.0,165.25,112.0,138.62,1.355,171.59,2.46,,22.6196461602765,2870.94913188413,61.8033,1.3345,64.0567,1.6072,143.9133,7.6384,108.3467,1.6631,152.6667,8.2513,131.3333,4.1256,156.18,3.9755,1.065,0.1103,59.2933,3.0692,61.2117,3.4625,132.5833,13.5141,107.465,2.5611,157.1042,7.2597,133.7517,3.7442,163.8067,9.3002,1.199,0.1651,57.9558,2.5936,59.275,3.296,124.6842,12.6631,107.0117,2.7103,159.5104,6.0063,132.2808,4.8187,169.1692,9.1098,1.2932,0.1494,-0.98,7.22,-0.32,10.16,2.58,36.75,-11.5,-19.875,-5.75,-1.69,0.8216,,deflation,0,1.3542,-6.0616,0.0,2.72,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1991-12-31,442.0,106.91,160.94,143.5,110.0,7.616,42.211,0.394,4.803,-5.15,-7.143,0.0,-9.535,0.0,17.647,0.892,126.75,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,62.87,67.54,1.354,22.355,0,0,0,2.555,148.06,0,0,12,1991,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,56.05,57.43,120.15,104.21,440.0,159.25,112.0,135.62,1.325,174.13,2.252,,22.6196461602765,2870.94913188413,62.6367,0.53,65.8333,1.4867,152.4867,7.4336,107.7,1.7447,147.3333,6.6395,128.6667,3.3198,151.95,3.3896,0.969,0.0819,60.43,2.8851,62.8967,3.7056,139.3817,16.0335,107.915,2.0637,154.4792,8.9737,132.2733,4.528,159.4617,9.5977,1.1268,0.1915,58.5267,2.8681,60.3033,3.7961,128.665,15.8276,107.42,2.2114,158.25,7.5877,132.3383,4.7412,166.4108,10.1057,1.2507,0.1842,0.84,6.85,2.72,12.34,11.39,47.77,0.0,-15.125,0.0,0.69,0.8561,,deflation,0,2.1314,-7.3485,0.0,2.78,0.0,23920903881560.9,6158129000000.0,4.23496396453849
1992-01-31,429.0,109.31,170.12,145.25,110.0,5.704,52.807,2.245,3.445,-2.941,-5.714,1.22,-7.705,0.0,17.647,0.854,127.62,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,64.21,70.32,2.131,25.931,0,0,0,2.511,142.21,0,0,1,1992,62.87,67.54,160.94,106.91,442.0,143.5,110.0,126.75,0.892,148.06,2.555,,25.8914493984506,2862.21746979717,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,55.58,57.27,118.31,105.11,431.0,163.5,110.4,136.95,1.382,174.61,1.944,,22.6196461602765,2870.94913188413,63.0367,1.0995,67.56,2.7501,160.2033,10.3048,107.57,1.5214,144.0833,1.0104,127.04,0.5023,148.18,6.0309,0.902,0.0537,61.8683,1.9987,65.0717,3.5699,148.0167,16.3635,108.615,1.5769,151.4375,8.3777,130.7183,4.1902,154.0617,8.4115,1.0388,0.171,59.2442,3.134,61.51,4.4869,133.5642,18.7947,107.7233,2.1992,157.2396,8.4708,132.52,4.4879,163.3383,11.4228,1.204,0.2084,1.34,8.61,2.78,14.48,9.18,58.79,1.75,-12.125,0.87,2.18,0.8974,,deflation,0,1.9935,-6.9771,0.0,2.84,0.0,25546959069356.8,6520327000000.0,3.02881967814969
1992-02-29,414.0,113.62,177.1,147.875,110.0,4.103,55.474,3.943,7.088,-3.497,-6.966,1.807,-7.938,0.0,15.033,0.835,128.94,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,65.49,73.16,1.993,29.372,0,0,0,2.494,136.69,0,0,2,1992,64.21,70.32,170.12,109.31,429.0,145.25,110.0,127.62,0.854,142.21,2.511,,25.8914493984506,2862.21746979717,62.87,67.54,160.94,106.91,442.0,143.5,110.0,126.75,0.892,148.06,2.555,,25.8914493984506,2862.21746979717,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,58.72,60.4,125.3,110.43,457.0,161.875,110.0,135.94,1.292,165.56,2.537,,22.6196461602765,2870.94913188413,64.19,1.3101,70.34,2.8101,169.3867,8.1049,109.9467,3.4,145.5417,2.202,127.77,1.1027,142.32,5.6858,0.8603,0.029,62.9967,1.7629,67.1983,4.0045,156.65,15.6295,109.1467,2.5492,149.1042,6.6635,129.5517,3.3323,149.25,8.7683,0.9627,0.1333,60.0625,3.3877,62.8942,5.3051,138.83,21.4518,108.35,2.7073,156.1771,8.8007,132.5883,4.4205,159.9933,12.8951,1.1561,0.2223,1.28,9.82,2.84,16.61,6.98,63.19,2.625,-12.75,1.32,0.82,0.9433,,deflation,0,0.4275,-11.0399,0.0,-0.79,0.0,25546959069356.8,6520327000000.0,3.02881967814969
1992-03-31,434.0,117.0,169.39,144.8,110.0,-4.353,41.844,2.975,6.81,4.831,-4.194,-2.079,-11.505,0.0,15.033,0.855,127.4,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,65.77,72.37,0.428,23.078,0,0,0,2.433,138.18,0,0,3,1992,65.49,73.16,177.1,113.62,414.0,147.875,110.0,128.94,0.835,136.69,2.494,,25.8914493984506,2862.21746979717,64.21,70.32,170.12,109.31,429.0,145.25,110.0,127.62,0.854,142.21,2.511,,25.8914493984506,2862.21746979717,62.87,67.54,160.94,106.91,442.0,143.5,110.0,126.75,0.892,148.06,2.555,,25.8914493984506,2862.21746979717,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,60.37,62.21,135.22,108.85,468.0,159.5,110.0,134.75,1.18,160.75,2.352,,22.6196461602765,2870.94913188413,65.1567,0.8317,71.95,1.4658,172.2033,4.2563,113.31,3.8544,145.975,1.6608,127.9867,0.8329,139.0267,2.8557,0.848,0.0113,63.8967,1.5147,68.8917,3.6011,162.345,12.082,110.505,4.0745,146.6542,4.3921,128.3267,2.1965,145.4883,7.6133,0.9085,0.0844,60.7525,3.6492,64.025,5.7783,142.9942,22.1791,108.9717,3.6852,154.6083,9.0273,132.4033,4.5989,157.3358,13.8782,1.1132,0.2269,0.28,8.28,-0.79,13.57,-7.71,49.97,-3.075,-18.825,-1.54,-2.22,0.922,,deflation,0,-5.2456,-10.4759,0.0,-4.63,0.0,25546959069356.8,6520327000000.0,3.02881967814969
1992-04-30,425.0,108.52,159.83,142.75,110.0,-5.644,32.211,-7.248,-1.641,-2.074,-7.609,-1.416,-14.006,0.0,1.852,0.893,126.38,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,62.32,67.74,-5.246,14.117,0,0,0,3.055,147.62,0,0,4,1992,65.77,72.37,169.39,117.0,434.0,144.8,110.0,127.4,0.855,138.18,2.433,,25.8914493984506,2862.21746979717,65.49,73.16,177.1,113.62,414.0,147.875,110.0,128.94,0.835,136.69,2.494,,25.8914493984506,2862.21746979717,64.21,70.32,170.12,109.31,429.0,145.25,110.0,127.62,0.854,142.21,2.511,,25.8914493984506,2862.21746979717,62.87,67.54,160.94,106.91,442.0,143.5,110.0,126.75,0.892,148.06,2.555,,25.8914493984506,2862.21746979717,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.01,65.14,146.97,109.7,485.0,155.0,110.0,132.5,1.055,153.52,2.565,,22.6196461602765,2870.94913188413,64.5267,1.9162,71.09,2.928,168.7733,8.6515,113.0467,4.269,145.1417,2.5795,127.5733,1.2888,140.83,5.9273,0.861,0.0295,63.7817,1.6181,69.325,3.1926,164.4883,9.7184,110.3083,4.1489,144.6125,1.8455,127.3067,0.9223,144.505,6.6939,0.8815,0.0448,61.1,3.5767,64.7233,5.6686,146.2392,21.489,108.8208,3.6616,152.6708,8.8535,131.5183,4.6554,155.5992,13.6619,1.0732,0.2192,-3.45,4.17,-4.63,8.38,-9.56,38.94,-2.05,-23.25,-1.02,-10.62,0.8561,,deflation,0,-1.2516,-5.3594,0.0,-2.02,0.0,25546959069356.8,6520327000000.0,3.02881967814969
1992-05-31,439.0,109.64,149.55,140.5,110.0,-6.432,22.592,1.032,3.728,3.294,-1.126,-1.576,-14.977,0.0,-1.786,0.939,125.25,,25.8914493984506,2862.21746979717,10.681557131978,,3.272,-8.732,61.54,65.72,-1.252,12.766,0,0,0,2.973,152.16,0,0,5,1992,62.32,67.74,159.83,108.52,425.0,142.75,110.0,126.38,0.893,147.62,3.055,,25.8914493984506,2862.21746979717,65.77,72.37,169.39,117.0,434.0,144.8,110.0,127.4,0.855,138.18,2.433,,25.8914493984506,2862.21746979717,65.49,73.16,177.1,113.62,414.0,147.875,110.0,128.94,0.835,136.69,2.494,,25.8914493984506,2862.21746979717,64.21,70.32,170.12,109.31,429.0,145.25,110.0,127.62,0.854,142.21,2.511,,25.8914493984506,2862.21746979717,62.87,67.54,160.94,106.91,442.0,143.5,110.0,126.75,0.892,148.06,2.555,,25.8914493984506,2862.21746979717,62.03,64.82,149.55,106.49,466.0,143.5,110.0,126.75,0.96,154.27,2.577,,22.6196461602765,2870.94913188413,63.21,2.2511,68.61,3.4093,159.59,9.9222,111.72,4.6068,142.6833,2.1508,126.3433,1.0755,145.9867,7.1317,0.8957,0.0421,63.7,1.7325,69.475,2.9506,164.4883,9.7184,110.8333,3.7492,144.1125,2.4982,127.0567,1.2489,144.1533,6.1081,0.878,0.0377,61.4967,3.3079,65.3433,5.2943,148.5358,20.0889,109.1492,3.5306,150.6083,8.5337,130.4042,4.3938,153.98,12.7128,1.0385,0.2028,-0.78,4.76,-2.02,7.44,-10.28,27.56,-2.25,-24.75,-1.13,-13.37,0.8231,,deflation,0,1.3162,-6.0448,0.0,0.19,0.0,25546959069356.8,6520327000000.0,3.02881967814969
